tweetid,user,content,date,lang,sentiment
767756761025634304,3323605979,@nuristill @martublackred pues si eso hare y lo sigo haciendo  ya que haga lo que quiera no pasa nada,2016-08-22 16:14:10+00:00,es,neu
767759320083755008,2316901894,"es que todos los que dicen que los que escuchamos a ""los gemeliers"" somos adolescentes de mierda son los primeros adolescentes de mierda",2016-08-22 16:24:20+00:00,es,0
767758700169879552,472328289,hay videos que no se envian porque no tengo espacio en el movil asi que lo siento,2016-08-22 16:21:53+00:00,es,0
767758669467484160,197615843,2h y 31m para que acabe tu descarga me cago en mi puta vida,2016-08-22 16:21:45+00:00,es,0
767761656197906432,4180911,"@txispitabi no te habia reconocido en este perfil  el placer es mutuo, guapa",2016-08-22 16:33:37+00:00,es,1
767756456166817792,3323605979,@consuecaballer jajajajaja pues que se vuelva loco conmigo leches llevo dias petandolo y nada,2016-08-22 16:12:58+00:00,es,0
767756240034361344,763683199125950464,@eduemoesc muchas gracias por seguirme nos leemos,2016-08-22 16:12:06+00:00,es,1
767756110015127552,314723391,@victorypeace76 @martiade @youtube lo de la sortija es un buen detalle gracias,2016-08-22 16:11:35+00:00,es,1
767756025579577344,601092357,me recomendais alguna silla gaming buena please,2016-08-22 16:11:15+00:00,es,none
767762307556466688,1256517446,@escuarantula sigo siendo feo pero es que cuando me conociste no tenia el pelo rojo,2016-08-22 16:36:13+00:00,es,0
767762253953335296,26948992,pocas maneras mejores se me ocurren para empezar una semana https://tco/p5woxm5ffl,2016-08-22 16:36:00+00:00,es,1
767766039417462784,515679053,"gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @antonlofer",2016-08-22 16:51:02+00:00,es,1
767765748844486656,39974834,@2kespana sabeis si el nba 2k17 va a tener juego cruzado entre pc y ps4 por ejemplo,2016-08-22 16:49:53+00:00,es,none
767764798738206720,1071628237,ya a saber cuando vuelves a hacer un followexpress  lloro @blasauryn,2016-08-22 16:46:07+00:00,es,0
767764285351202816,1071628237,algun dia sere feliz por tener tu follow @blasauryn,2016-08-22 16:44:04+00:00,es,0
767754109915131904,131624710,@ciudadano_o @moralzarzal con lo facil q seria educar para estas cosas que pena,2016-08-22 16:03:38+00:00,es,0
767752844258652160,431100980,hoy microaventura en kayak con dos expertos kayakistas ria de villaviciosa @ el puntal… https://tco/y7j88brmyk,2016-08-22 15:58:36+00:00,es,1
768047633613086720,728572213037834240,quiero esta figura de madison  ojala que la proxima en salir sea alicia https://tco/dtnjsrr8to,2016-08-23 11:30:00+00:00,es,1
768046274717347840,482366734,@ladyfrigopie no lo has dicho eres rara bueno eres diferente,2016-08-23 11:24:36+00:00,es,0
768045493955985408,7389122,"@adios_hi @elespanolcom pues menudo susto al poner ""tolerdo"" pense que se referia a su parodia @willytolerdoo",2016-08-23 11:21:30+00:00,es,0
768106081251975168,2375551268,ruben y mangel deberian hacer como en 2013 y mencionarse en twitter a cada rato asi nos harian felices  *no lo hacen*,2016-08-23 15:22:15+00:00,es,neu
768104934004912128,3347468873,@antoniopv98 @celiaogalla28 mis amigos hablando jodes  k bonita amistad,2016-08-23 15:17:41+00:00,es,0
768104771978989568,18580944,"buenos billete pa cuba comprado, ahora a hacer mas dieta porque se ha deretido la tarjeta",2016-08-23 15:17:02+00:00,es,1
768104574313984000,172842121,@papelitorojo @sushuneta fue genial  debemos organizar mas cosas asi sin necesidad de que nadie abandone el pais,2016-08-23 15:16:15+00:00,es,1
768108137673068544,124592119,"@neodonnadie de sobra, si solo somos 3 dime tu id y ya te agrego",2016-08-23 15:30:25+00:00,es,none
768109853919379456,193464564,"@slcuervo no se valora el potencial del español como lengua informativa en internet, negocio que se le escapa entre los dedos a españa",2016-08-23 15:37:14+00:00,es,0
768108422806069248,68699309,en fin @kenneos espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahi no se acaba tu camino  suerte,2016-08-23 15:31:33+00:00,es,1
768113469912674304,1567879478,"@bvillamor_gay ha sido un placer muy profesionales  hoy en @ed_tve a las 19,39",2016-08-23 15:51:36+00:00,es,1
768045143601668096,738118583499292672,"@luciaaaypunto no se , creo que no  yo solo mire mi fecha",2016-08-23 11:20:06+00:00,es,none
768100750316695552,99989361,@ana_d_armas tu tan bella y con estilo como siempre te mereces siempre lo mejor eres maravillosa besitos y feliz dia,2016-08-23 15:01:04+00:00,es,1
768099860717432832,848111323,"@cigotenks me apiado de ti, yo me entero de que existen porque tu los encuentras o sea, alguien los lee primero",2016-08-23 14:57:32+00:00,es,0
768119604438831104,1157805955,quiero hacerle algo especial a david para que cuando lo vea sonria pero no se me ocurre nada,2016-08-23 16:15:59+00:00,es,neu
768102028648321024,802516920,"lo he añadido porque antes no sabia hacerlo, pero estuve leyendo estos dias bastante y encontre el modo de hacerlo perfecto",2016-08-23 15:06:08+00:00,es,1
768127541060177920,745456080,@ugmadrid la recomendacion en nuestra nada mejor que una buena partida de paintball,2016-08-23 16:47:31+00:00,es,1
768099192451502080,1069103142,"@hawkersco @hawky_  necesitoelviajeaandalucia bueno si un tal premio al mongol o algo asi, pero eso era malo",2016-08-23 14:54:52+00:00,es,0
768060551880699904,740450817149394944,@rachel_green_ si el escenario muwi revellin es gratuito y abierto al publico,2016-08-23 12:21:20+00:00,es,1
768032760711831552,236293510,"@fantasylaliga hola no se actualiza clasificaciones y lo que es peor, el mercado esta vacio desde hace tiempo",2016-08-23 10:30:54+00:00,es,0
768031593680306176,314649427,me voy a quedar afonico de tanto hacer guturales con fiebre,2016-08-23 10:26:15+00:00,es,0
768030924500000768,802516920,"@gabi_herranz @knekro yo se lo dije 10 veces ya, pero el me sigue teniendo ese pequeño odio es comprensible, siempre le caere mal",2016-08-23 10:23:36+00:00,es,0
768030025891414016,2405515886,aqui escuchando el soundtrack de mamma mia con la ex dancing queen de maria,2016-08-23 10:20:02+00:00,es,none
768029086807629824,398986892,@mrswxllace tres tristes trokistas pican piedra en un gulag,2016-08-23 10:16:18+00:00,es,0
768090654689853440,1211256746,que te echo de menos cosa chicaa https://tco/9qik0givzo,2016-08-23 14:20:57+00:00,es,0
768090143790170112,4737762017,@vinagreando tendremos que probarlos y de paso hacer alguna video receta chicos  @cocinadeenloqui,2016-08-23 14:18:55+00:00,es,none
768088528236478464,90583878,"@sandyxyxx es lo que tiene amazon  a uno que conozco le llega el lunes, sientete afortunada",2016-08-23 14:12:30+00:00,es,1
768091850062368768,2164936090,@gloriatn -felicidades -sales genial en tu icon -no te conozco casi nada-,2016-08-23 14:25:42+00:00,es,1
768091548995227648,207544401,@kurokatze_ si es eso  pero bueno yo que se cada uno tiene sus gustos porque xd amiks,2016-08-23 14:24:30+00:00,es,none
768091322058100736,260905241,"eso si, soy una persona muy ironica y me gusta muchisimo el humor muy asi",2016-08-23 14:23:36+00:00,es,1
768092886248415232,207544401,@kurokatze_ yo nunca la he podido ver entera porque literalmente me duermo,2016-08-23 14:29:49+00:00,es,0
768092875741655040,99989361,@luis_callejo hola luis vendras a barcelona a promocionar tardeparalaira  un abrazo crack y feliz dia,2016-08-23 14:29:46+00:00,es,1
768096431492268032,306629982,ese momento en el que no tienes megas para ver el video y en casa de tu padre no hay wifi  mamaheasesinadoaminovia,2016-08-23 14:43:54+00:00,es,0
768096127434551296,99989361,@lejosdelmarfilm @veronikamoral veronika es una gran actriz y sobretodo una maravillosa persona deseando verla ahi besos,2016-08-23 14:42:41+00:00,es,1
768098117224894464,542883942,"el dia 2 tengo los examenes, suena lejano pero es la semana que viene jajaxd",2016-08-23 14:50:36+00:00,es,1
768097321024454656,1560920185,"@intomyhoran casi todo tiene manteca de cerdo, las gominolas(tristemente no son lo unico",2016-08-23 14:47:26+00:00,es,0
768068952660537344,611730875,@manuelizquier14 en septiembre limitan el horario de toboganes pero las piscinas siguen abiertas hasta noviembre,2016-08-23 12:54:43+00:00,es,1
767966350824312832,1292864845,@michellecrecida y las galletas buenos dias michelle,2016-08-23 06:07:00+00:00,es,none
767957176300306432,158489733,buenos dias @ainhoa_mallo  y que podamos contarlo,2016-08-23 05:30:33+00:00,es,1
767942259442642944,1969096724,"buenos dias, esto va en serioprimer dia de curro felizmartes",2016-08-23 04:31:16+00:00,es,1
768023352225259520,9871232,ultimamente estoy comiendo muchos macarrones gracias señor @marianorajoy sin ti esto no seria posible,2016-08-23 09:53:31+00:00,es,0
768022009536274432,308151585,"xenomorfos imprimados y a apenas seis horas de ""mankind divided"" menudo dia",2016-08-23 09:48:10+00:00,es,none
768021821174255616,1283996197,@duke_apologia  este tweet no esta disponible dice q el link no existe,2016-08-23 09:47:25+00:00,es,0
768021531125481472,102475143,@tifuho una funda asustadiza y su funcionsobrevivir para luchar otro dia,2016-08-23 09:46:16+00:00,es,none
768020276353372160,173564062,"@letinneverlxnd se nos queda pequeña, solo 300 de aforo",2016-08-23 09:41:17+00:00,es,0
768019941920473088,99989361,@sitgesfestival genial vendra @rachelnichols1  saludos y buen dia,2016-08-23 09:39:57+00:00,es,1
768012657815392256,1292864845,"@nenina74 @crislalider no estoy de acuerdo, las cicatrices siempre recuerdan dolor, sufrido o provocado",2016-08-23 09:11:01+00:00,es,0
768012069018996736,2814289538,@elpachinko de nada me gusto mucho ese paseo alternativo por otro gante,2016-08-23 09:08:40+00:00,es,1
768011955160412160,733903391672270848,@vegetta777 @willyrexyt @bystaxx  que tal en el concierto  os lo pasasteis genial,2016-08-23 09:08:13+00:00,es,none
768011576561524736,733903391672270848,@rubiu5 cuando diras los ganadores   pd:buenos dias que tengas un lindo day,2016-08-23 09:06:43+00:00,es,1
768010762719821824,92334510,"@hundredrooms @ohmyworld_es que chulada mola mucho el post, chicas",2016-08-23 09:03:29+00:00,es,1
767997116979478528,99989361,@bekiaes tambien es el cumpleaños de la preciosa actriz @luudelafuente ,2016-08-23 08:09:16+00:00,es,1
767996103103016960,2586416774,ayer iba a probarme el cosplay de nozomi chico y verme los primeros caps de diamond no ace y no pude,2016-08-23 08:05:14+00:00,es,0
767818103845687296,218815792,"@neinyatta a mi el de babe me gusta mucho, y si no sesderma creo que va muy bien",2016-08-22 20:17:55+00:00,es,1
767817660432257024,830822640,"@marioem_95 aun le queda un poquillo, pero por supuesto aunque tengo lista de rivales pendientes",2016-08-22 20:16:10+00:00,es,neu
767817583064154112,1433509544,"@charliereckless llevame a tu casa, la otra vez blastoise y hoy dragonite",2016-08-22 20:15:51+00:00,es,none
767817486184095744,102015242,@albert_rivera @patriciareyescs @europapress  y el contrato unico va a ser posible  gracias por la respuesta bnxes,2016-08-22 20:15:28+00:00,es,none
767843914359373824,446120051,"los canales de latinoamerica como andres navy, extraordinerd o the top comics tampoco estan nada mal, hay muy buen material",2016-08-22 22:00:29+00:00,es,1
767843737913401344,92816064,hoy es el cumpleaños de lo mas molon de la hoya felicitad todos a la bonica y maja de @irleseva,2016-08-22 21:59:47+00:00,es,1
767842807629377536,736571845093261312,"@doctorgaona es intrigante la autoexploracion de los estados de consciencia a traves de un espejo, de la mano de un pionero como gaona",2016-08-22 21:56:05+00:00,es,1
767842625521156096,2323884182,"@lakarcel @pimpsokzio ya me lo lleve la semana pasada, pensaba que seriais los primeros en darme, jo",2016-08-22 21:55:22+00:00,es,none
767840587294842880,547957289,@ulpgc hola me podrian seguir para hacer una consulta por mensaje directo muchas gracias,2016-08-22 21:47:16+00:00,es,none
767839965472550912,234066422,"vale, pero creo que tendre un pequeño problema no se si podre tener las llaves el piso para las fotos https://tco/wovpvt0i7s",2016-08-22 21:44:48+00:00,es,0
767839835625254912,713742176056958976,@erlik imposible  he tenido un par de horas libres solo ha sido una visita fugaz,2016-08-22 21:44:17+00:00,es,0
767848218101215232,736959012328099840,de las pocas veces que hablamos por skype me pareciste una grandisima persona,2016-08-22 22:17:35+00:00,es,1
767847319194722304,248183331,@agnesfl1984 pues tuvo que ser al ponerme el pijama pq ultimamente uso vestidos largos tengo un ronchon considerable,2016-08-22 22:14:01+00:00,es,0
767844691073232896,708362692021637120,"@chiscoyo hombre  yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  muacc",2016-08-22 22:03:34+00:00,es,neu
767844147764064256,404718203,he vuelto a escuchar orishas 5 años despues y es maravilloso,2016-08-22 22:01:25+00:00,es,1
767870374931496960,291674136,estoy pasando por una cuerda fina de inestabilidad emocional a gatas,2016-08-22 23:45:38+00:00,es,0
767869735266557952,416361110,a ver que asi a lo tonto me quedan solo 2 dias en galicia,2016-08-22 23:43:05+00:00,es,neu
767872120483446784,3347468873,como apruebe (o si suspendo pero paso voy a montar una fiesta y no parare de beber hasta k mi higado reviente,2016-08-22 23:52:34+00:00,es,1
767871079239053312,377411023,"os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones, tendre que silenciar el movil",2016-08-22 23:48:26+00:00,es,0
767846853459181568,790375021,acabo de hablar con alba y ya esroy un poquito mejor,2016-08-22 22:12:10+00:00,es,1
767846757996847104,206840272,@landscps pues imaginate en una casa muy grande,2016-08-22 22:11:47+00:00,es,neu
767872262519357440,306299554,vale acabo de ver algo muy desagradable gracias cris y buenas noches,2016-08-22 23:53:08+00:00,es,0
770331586197938176,733645859162882048,"@relatosgregorio gracias a datos como esos, hoy dia tenemos un mejor catalogo sismico con datos historicos",2016-08-29 18:45:36+00:00,es,1
770386885428514816,285319032,@sammyriotmars cierto  que bonico es darles otra vida a los libros,2016-08-29 22:25:21+00:00,es,1
770386253141438464,597771275,@lorainthepanda @_girlpride_ @sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo,2016-08-29 22:22:50+00:00,es,0
770384873982922752,736959012328099840,"@oscarbv96 tio que depresion pero no pasa nada, el amor lo soluciona todo",2016-08-29 22:17:21+00:00,es,1
770388896530239488,1239598670,"@wilma_lorenzo no dobles las esquinas pon post-its, se queda mas cuqui  https://tco/dfkqaseana",2016-08-29 22:33:20+00:00,es,neu
770384002733735936,251169814,"@slaveofjavier, experto en hacer reencuentros inolvidables since 1994",2016-08-29 22:13:53+00:00,es,1
770381455428050944,28350577,"@johanagonzalezd y mi pobre hija tragando, no es justo",2016-08-29 22:03:46+00:00,es,0
770380678886285312,499059250,"@antobosca ah vale, jo boski yo queria jugar contigo",2016-08-29 22:00:41+00:00,es,none
770390632892342272,598401814,que entro al youtube i casi tots los videos son de haul material escolar i pos mira,2016-08-29 22:40:14+00:00,es,none
770390152887824384,3352986929,me gustaria arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante,2016-08-29 22:38:20+00:00,es,0
770389837945966592,157458636,se viene pelea y de las fuertes entre willy toledo y el pequeño nicolas hableconellas,2016-08-29 22:37:05+00:00,es,1
770382432579248128,203490924,trendingestreno mi artista favorito es @leonbenaventetw para ver en el @dcodefest  @los40trending,2016-08-29 22:07:39+00:00,es,1
770393156735164416,14571947,@elvirachas willytoledo diciendole a la cara las verdades de hableconellas el primer entrevistado que se atreve a hacerlo en directo,2016-08-29 22:50:16+00:00,es,1
770035938332381184,1883621828,"os imagino tal que asi - oye tio digamos que somos aliados para follar mas jeje - venga tio,va a ver si cuela",2016-08-28 23:10:48+00:00,es,none
